dataset,group_key,group_volume,n_records,rate,baseline_mean,baseline_std
allarmi_raw,tun|fco,861.0,35,24.6,26.09090909090909,49.37760349867871
allarmi_raw,tun|mxp,526.0,26,20.23076923076923,21.04,37.009548317517556
allarmi_raw,tun|nap,34.0,4,8.5,8.5,8.698658900466592
allarmi_raw,tun|pmo,93.0,7,13.285714285714286,13.285714285714286,21.265890417240826
allarmi_raw,tun|vce,16.0,1,16.0,16.0,
allarmi_raw,wnz|fco,419.0,5,83.8,83.8,101.03316287239551
allarmi_raw,wnz|mxp,338.0,8,42.25,56.333333333333336,88.78438301112796
allarmi_raw,yul|fco,16.0,2,8.0,8.0,9.899494936611665
allarmi_raw,yul|mxp,871.0,10,87.1,87.1,110.66410639608692
allarmi_raw,yyz|fco,212.0,4,53.0,53.0,100.69425670480582
allarmi_raw,yyz|mxp,302.0,2,151.0,151.0,212.13203435596427
allarmi_raw,znz|fco,381.0,3,127.0,127.0,200.3272322975586
allarmi_raw,znz|vrn,348.0,2,174.0,348.0,
tipologia_raw,abj|cag,0.0,1,0.0,0.0,
tipologia_raw,adb|bgy,0.0,1,0.0,0.0,
tipologia_raw,adb|fco,1.0,1,1.0,1.0,
tipologia_raw,adb|mxp,2.0,4,0.5,0.5,1.0
tipologia_raw,adb|nap,0.0,1,0.0,0.0,
tipologia_raw,add|fco,0.0,1,0.0,0.0,
tipologia_raw,adl|mxp,0.0,1,0.0,0.0,
tipologia_raw,aer|mxp,6.0,1,6.0,6.0,
tipologia_raw,akl|fco,0.0,1,0.0,0.0,
tipologia_raw,ala|mxp,0.0,1,0.0,0.0,
tipologia_raw,alg|mxp,6.0,1,6.0,6.0,
tipologia_raw,amd|mxp,0.0,1,0.0,0.0,
tipologia_raw,amm|bgy,1.0,6,0.16666666666666666,0.16666666666666666,0.408248290463863
tipologia_raw,amm|blq,0.0,3,0.0,0.0,0.0
tipologia_raw,amm|cia,0.0,2,0.0,0.0,0.0
tipologia_raw,amm|fco,0.0,4,0.0,0.0,0.0
tipologia_raw,amm|mxp,0.0,4,0.0,0.0,0.0
tipologia_raw,amm|tsf,0.0,2,0.0,0.0,0.0
tipologia_raw,arn|fco,0.0,1,0.0,0.0,
tipologia_raw,asb|vce,1.0,1,1.0,1.0,
tipologia_raw,asm|fco,1.0,1,1.0,1.0,
tipologia_raw,atl|fco,0.0,1,0.0,0.0,
tipologia_raw,auh|cta,0.0,2,0.0,0.0,0.0
tipologia_raw,auh|fco,6.0,27,0.2222222222222222,0.23076923076923078,0.5144077999169381
tipologia_raw,auh|mxp,1.0,8,0.125,0.125,0.3535533905932738
tipologia_raw,ayt|mxp,0.0,2,0.0,0.0,0.0
tipologia_raw,bah|mxp,,1,,,
tipologia_raw,beg|bgy,0.0,1,0.0,0.0,
tipologia_raw,beg|blq,1.0,1,1.0,1.0,
tipologia_raw,beg|fco,2.0,4,0.5,0.5,0.5773502691896257
tipologia_raw,beg|mxp,1.0,6,0.16666666666666666,0.2,0.447213595499958
tipologia_raw,beg|vce,2.0,3,0.6666666666666666,0.6666666666666666,0.5773502691896258
tipologia_raw,bfs|bgy,7.0,6,1.1666666666666667,1.1666666666666667,2.857738033247041
tipologia_raw,bhx|bgy,1.0,9,0.1111111111111111,0.1111111111111111,0.33333333333333337
tipologia_raw,bhx|fco,0.0,1,0.0,0.0,
tipologia_raw,bhx|mxp,1.0,4,0.25,0.25,0.5
tipologia_raw,bhx|trn,1.0,8,0.125,0.16666666666666666,0.408248290463863
tipologia_raw,bhx|vce,6.0,7,0.8571428571428571,0.8571428571428571,1.864454471471609
tipologia_raw,bhx|vrn,3.0,5,0.6,0.6,0.5477225575051661
tipologia_raw,bkk|bgy,0.0,2,0.0,0.0,0.0
tipologia_raw,bkk|blq,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,bkk|cta,0.0,1,0.0,0.0,
tipologia_raw,bkk|fco,1.0,7,0.14285714285714285,0.14285714285714285,0.37796447300922725
tipologia_raw,bkk|mxp,1.0,10,0.1,0.1,0.31622776601683794
tipologia_raw,bkk|vce,0.0,1,0.0,0.0,
tipologia_raw,blr|fco,0.0,1,0.0,0.0,
tipologia_raw,blr|mxp,0.0,1,0.0,0.0,
tipologia_raw,bna|mxp,0.0,1,0.0,0.0,
tipologia_raw,bne|fco,0.0,1,0.0,0.0,
tipologia_raw,bog|fco,0.0,1,0.0,0.0,
tipologia_raw,bos|blq,0.0,1,0.0,0.0,
tipologia_raw,bos|fco,3.0,2,1.5,1.5,2.1213203435596424
tipologia_raw,bos|mxp,0.0,1,0.0,0.0,
tipologia_raw,brs|bgy,1.0,8,0.125,0.125,0.3535533905932738
tipologia_raw,brs|fco,3.0,5,0.6,0.6,0.8944271909999159
tipologia_raw,brs|mxp,1.0,4,0.25,0.25,0.5
tipologia_raw,brs|psa,1.0,1,1.0,1.0,
tipologia_raw,brs|trn,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,brs|vce,2.0,4,0.5,0.5,0.5773502691896257
tipologia_raw,bsb|fco,0.0,1,0.0,0.0,
tipologia_raw,buf|mxp,0.0,1,0.0,0.0,
tipologia_raw,cai|bgy,2.0,5,0.4,0.4,0.5477225575051662
tipologia_raw,cai|fco,0.0,5,0.0,0.0,0.0
tipologia_raw,cai|mxp,0.0,5,0.0,0.0,0.0
tipologia_raw,can|fco,0.0,3,0.0,0.0,0.0
tipologia_raw,can|mxp,0.0,4,0.0,0.0,0.0
tipologia_raw,ceb|mxp,1.0,1,1.0,1.0,
tipologia_raw,cgk|fco,4.0,2,2.0,2.0,2.8284271247461903
tipologia_raw,cgk|mxp,5.0,4,1.25,1.25,0.9574271077563382
tipologia_raw,cle|flr,0.0,1,0.0,0.0,
tipologia_raw,cle|mxp,0.0,2,0.0,0.0,0.0
tipologia_raw,cmn|bgy,0.0,1,0.0,0.0,
tipologia_raw,cmn|blq,2.0,3,0.6666666666666666,0.6666666666666666,0.5773502691896258
tipologia_raw,cmn|cuf,0.0,2,0.0,0.0,0.0
tipologia_raw,cmn|fco,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,cmn|mxp,0.0,2,0.0,0.0,0.0
tipologia_raw,cmn|psa,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,cun|mxp,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,cvg|mxp,0.0,1,0.0,0.0,
tipologia_raw,dar|blq,1.0,1,1.0,1.0,
tipologia_raw,dar|fco,3.0,2,1.5,1.5,2.1213203435596424
tipologia_raw,dar|mxp,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,del|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,del|mxp,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,del|vce,0.0,1,0.0,0.0,
tipologia_raw,dfw|blq,0.0,1,0.0,0.0,
tipologia_raw,dfw|fco,0.0,1,0.0,0.0,
tipologia_raw,dfw|mxp,0.0,1,0.0,0.0,
tipologia_raw,dmm|blq,0.0,1,0.0,0.0,
tipologia_raw,dmm|fco,1.0,1,1.0,1.0,
tipologia_raw,doh|fco,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,doh|mxp,8.0,7,1.1428571428571428,1.1428571428571428,2.1930626551751344
tipologia_raw,dps|blq,0.0,1,0.0,0.0,
tipologia_raw,dps|fco,0.0,3,0.0,0.0,0.0
tipologia_raw,dps|mxp,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,dss|mxp,0.0,1,0.0,0.0,
tipologia_raw,dtw|fco,0.0,4,0.0,0.0,0.0
tipologia_raw,dtw|mxp,0.0,1,0.0,0.0,
tipologia_raw,dur|nap,0.0,1,0.0,0.0,
tipologia_raw,dwc|fco,0.0,1,0.0,0.0,
tipologia_raw,dwc|mxp,1.0,1,1.0,1.0,
tipologia_raw,dxb|bgy,15.0,20,0.75,0.75,1.2513150976809202
tipologia_raw,dxb|blq,9.0,15,0.6,0.6,0.828078671210825
tipologia_raw,dxb|fco,10.0,26,0.38461538461538464,0.38461538461538464,0.49613893835683387
tipologia_raw,dxb|mxp,31.0,41,0.7560975609756098,0.7560975609756098,1.318720740052231
tipologia_raw,dxb|nap,0.0,3,0.0,0.0,0.0
tipologia_raw,dxb|psa,2.0,4,0.5,0.5,0.5773502691896257
tipologia_raw,dxb|vce,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,edi|bgy,1.0,5,0.2,0.25,0.5
tipologia_raw,edi|cia,0.0,1,0.0,0.0,
tipologia_raw,edi|mxp,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,edi|nap,0.0,1,0.0,0.0,
tipologia_raw,elq|fco,0.0,1,0.0,0.0,
tipologia_raw,ema|bgy,2.0,6,0.3333333333333333,0.3333333333333333,0.5163977794943222
tipologia_raw,esb|fco,0.0,1,0.0,0.0,
tipologia_raw,esb|mxp,0.0,1,0.0,0.0,
tipologia_raw,evn|fco,1.0,4,0.25,0.25,0.5
tipologia_raw,evn|mxp,0.0,4,0.0,0.0,0.0
tipologia_raw,evn|vce,2.0,1,2.0,2.0,
tipologia_raw,ewr|fco,6.0,8,0.75,0.75,2.1213203435596424
tipologia_raw,ewr|mxp,9.0,20,0.45,0.45,1.145931016569864
tipologia_raw,ewr|vce,1.0,1,1.0,1.0,
tipologia_raw,eze|lin,0.0,1,0.0,0.0,
tipologia_raw,eze|vce,0.0,1,0.0,0.0,
tipologia_raw,fez|bgy,1.0,1,1.0,1.0,
tipologia_raw,fih|fco,1.0,1,1.0,1.0,
tipologia_raw,fll|mxp,0.0,1,0.0,0.0,
tipologia_raw,fra|fco,1.0,1,1.0,1.0,
tipologia_raw,fru|blq,1.0,1,1.0,1.0,
tipologia_raw,fuk|fco,0.0,1,0.0,0.0,
tipologia_raw,gig|fco,0.0,3,0.0,0.0,0.0
tipologia_raw,gig|lin,2.0,2,1.0,1.0,0.0
tipologia_raw,gla|fco,0.0,1,0.0,0.0,
tipologia_raw,gru|fco,0.0,1,0.0,0.0,
tipologia_raw,gru|flr,0.0,1,0.0,0.0,
tipologia_raw,gru|lin,1.0,1,1.0,1.0,
tipologia_raw,gru|mxp,2.0,2,1.0,1.0,0.0
tipologia_raw,gru|vce,1.0,1,1.0,1.0,
tipologia_raw,gyd|fco,4.0,5,0.8,0.8,1.788854381999832
tipologia_raw,gzt|blq,1.0,1,1.0,1.0,
tipologia_raw,han|mxp,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,hgh|fco,0.0,1,0.0,0.0,
tipologia_raw,hkg|mxp,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,hkt|fco,4.0,10,0.4,0.4,0.6992058987801011
tipologia_raw,hkt|mxp,8.0,12,0.6666666666666666,0.6666666666666666,0.6513389472789296
tipologia_raw,hnd|fco,0.0,3,0.0,0.0,0.0
tipologia_raw,hnd|flr,1.0,1,1.0,1.0,
tipologia_raw,hrg|mxp,5.0,7,0.7142857142857143,0.7142857142857143,0.7559289460184544
tipologia_raw,hrg|nap,1.0,1,1.0,1.0,
tipologia_raw,iad|blq,0.0,1,0.0,0.0,
tipologia_raw,iad|fco,0.0,1,0.0,0.0,
tipologia_raw,iad|psa,0.0,1,0.0,0.0,
tipologia_raw,iah|fco,3.0,1,3.0,3.0,
tipologia_raw,iah|mxp,0.0,1,0.0,0.0,
tipologia_raw,icn|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,icn|mxp,0.0,1,0.0,0.0,
tipologia_raw,ifn|blq,1.0,1,1.0,1.0,
tipologia_raw,ifn|mxp,0.0,1,0.0,0.0,
tipologia_raw,ika|bgy,3.0,10,0.3,0.3,0.48304589153964794
tipologia_raw,ika|blq,1.0,1,1.0,1.0,
tipologia_raw,ika|bri,0.0,1,0.0,0.0,
tipologia_raw,ika|fco,42.0,29,1.4482758620689655,1.5,4.646783036961441
tipologia_raw,ika|mxp,51.0,31,1.6451612903225807,1.6451612903225807,1.7804191846636228
tipologia_raw,ika|nap,0.0,1,0.0,0.0,
tipologia_raw,ika|vce,7.0,8,0.875,0.875,1.7268882005337975
tipologia_raw,isb|blq,0.0,1,0.0,0.0,
tipologia_raw,isb|fco,2.0,5,0.4,0.4,0.5477225575051662
tipologia_raw,isb|mxp,6.0,7,0.8571428571428571,0.8571428571428571,0.37796447300922725
tipologia_raw,ist|bgy,2.0,1,2.0,2.0,
tipologia_raw,ist|blq,5.0,18,0.2777777777777778,0.29411764705882354,0.46966821831386213
tipologia_raw,ist|bri,3.0,9,0.3333333333333333,0.3333333333333333,0.5
tipologia_raw,ist|cta,8.0,3,2.6666666666666665,2.6666666666666665,4.618802153517007
tipologia_raw,ist|fco,14.0,21,0.6666666666666666,0.6666666666666666,0.8563488385776753
tipologia_raw,ist|mxp,30.0,35,0.8571428571428571,0.8571428571428571,2.3027203495872786
tipologia_raw,ist|nap,2.0,3,0.6666666666666666,0.6666666666666666,0.5773502691896258
tipologia_raw,ist|trn,0.0,1,0.0,0.0,
tipologia_raw,ist|vce,18.0,18,1.0,1.0,1.2366938848016846
tipologia_raw,jax|fco,0.0,5,0.0,0.0,0.0
tipologia_raw,jax|mxp,0.0,1,0.0,0.0,
tipologia_raw,jed|fco,9.0,31,0.2903225806451613,0.2903225806451613,0.8243602928775247
tipologia_raw,jed|mxp,16.0,34,0.47058823529411764,0.5161290322580645,1.150969670667172
tipologia_raw,jed|vce,3.0,5,0.6,0.6,0.5477225575051661
tipologia_raw,jfk|blq,0.0,4,0.0,0.0,0.0
tipologia_raw,jfk|bri,0.0,1,0.0,0.0,
tipologia_raw,jfk|fco,7.0,28,0.25,0.25,1.1426091000668408
tipologia_raw,jfk|flr,6.0,2,3.0,3.0,4.242640687119285
tipologia_raw,jfk|lin,7.0,11,0.6363636363636364,0.6363636363636364,1.8040358795061298
tipologia_raw,jfk|mxp,21.0,63,0.3333333333333333,0.3387096774193548,0.8860216551233018
tipologia_raw,jfk|pmo,0.0,1,0.0,0.0,
tipologia_raw,jfk|vce,0.0,1,0.0,0.0,
tipologia_raw,kbl|bgy,27.0,35,0.7714285714285715,0.7714285714285715,0.8075276096432459
tipologia_raw,kbl|blq,1.0,1,1.0,1.0,
tipologia_raw,kbl|cta,1.0,4,0.25,0.25,0.5
tipologia_raw,kbl|fco,2.0,10,0.2,0.2,0.4216370213557839
tipologia_raw,kbl|mxp,2.0,4,0.5,0.5,0.5773502691896257
tipologia_raw,kbl|nap,516.0,13,39.69230769230769,39.69230769230769,138.30846239196924
tipologia_raw,kbl|psa,2.0,4,0.5,0.5,0.5773502691896257
tipologia_raw,kbl|vce,0.0,1,0.0,0.0,
tipologia_raw,kch|fco,0.0,1,0.0,0.0,
tipologia_raw,kiv|blq,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,kiv|fco,1.0,1,1.0,1.0,
tipologia_raw,kiv|mxp,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,kiv|vce,0.0,1,0.0,0.0,
tipologia_raw,kul|fco,0.0,1,0.0,0.0,
tipologia_raw,kul|mxp,0.0,3,0.0,0.0,0.0
tipologia_raw,kul|nap,1.0,1,1.0,1.0,
tipologia_raw,kut|fco,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,kut|mxp,1.0,4,0.25,0.25,0.5
tipologia_raw,kwi|fco,0.0,1,0.0,0.0,
tipologia_raw,kwi|mxp,0.0,5,0.0,0.0,0.0
tipologia_raw,kzn|mxp,0.0,1,0.0,0.0,
tipologia_raw,lad|fco,7.0,19,0.3684210526315789,0.3888888888888889,1.1950332945836273
tipologia_raw,lad|mxp,2.0,8,0.25,0.25,0.46291004988627577
tipologia_raw,las|blq,0.0,1,0.0,0.0,
tipologia_raw,lax|fco,1.0,1,1.0,1.0,
tipologia_raw,lax|lin,0.0,1,0.0,0.0,
tipologia_raw,lcy|flr,2.0,5,0.4,0.4,0.5477225575051661
tipologia_raw,lcy|lin,1.0,7,0.14285714285714285,0.14285714285714285,0.37796447300922725
tipologia_raw,lgw|bgy,4.0,9,0.4444444444444444,0.5,0.5345224838248488
tipologia_raw,lgw|blq,6.0,8,0.75,0.75,1.3887301496588271
tipologia_raw,lgw|cta,8.0,4,2.0,2.0,2.449489742783178
tipologia_raw,lgw|fco,8.0,59,0.13559322033898305,0.13793103448275862,0.605480115775003
tipologia_raw,lgw|flr,6.0,13,0.46153846153846156,0.46153846153846156,0.8770580193070292
tipologia_raw,lgw|lin,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,lgw|mxp,28.0,73,0.3835616438356164,0.3835616438356164,1.1502431746072626
tipologia_raw,lgw|nap,3.0,7,0.42857142857142855,0.42857142857142855,0.7867957924694432
tipologia_raw,lgw|psa,6.0,14,0.42857142857142855,0.42857142857142855,1.3424596091494903
tipologia_raw,lgw|trn,17.0,19,0.8947368421052632,0.9444444444444444,1.7311071677235326
tipologia_raw,lgw|vce,8.0,33,0.24242424242424243,0.24242424242424243,0.5018903659106633
tipologia_raw,lgw|vrn,7.0,20,0.35,0.35,0.7451598203705946
tipologia_raw,lhr|blq,7.0,21,0.3333333333333333,0.3333333333333333,0.7958224257542214
tipologia_raw,lhr|bri,0.0,2,0.0,0.0,0.0
tipologia_raw,lhr|cag,0.0,1,0.0,0.0,
tipologia_raw,lhr|fco,0.0,13,0.0,0.0,0.0
tipologia_raw,lhr|lin,1.0,18,0.05555555555555555,0.058823529411764705,0.24253562503633297
tipologia_raw,lhr|mxp,3.0,18,0.16666666666666666,0.16666666666666666,0.5144957554275265
tipologia_raw,lhr|nap,0.0,2,0.0,0.0,0.0
tipologia_raw,lhr|psa,0.0,4,0.0,0.0,0.0
tipologia_raw,lhr|trn,0.0,2,0.0,0.0,0.0
tipologia_raw,lhr|vce,0.0,3,0.0,0.0,0.0
tipologia_raw,los|fco,0.0,1,0.0,0.0,
tipologia_raw,lpl|cia,0.0,1,0.0,0.0,
tipologia_raw,lrm|fco,1.0,1,1.0,1.0,
tipologia_raw,lrm|mxp,5.0,7,0.7142857142857143,0.7142857142857143,0.7559289460184544
tipologia_raw,ltn|blq,11.0,17,0.6470588235294118,0.6470588235294118,1.4552137502179976
tipologia_raw,ltn|cta,0.0,4,0.0,0.0,0.0
tipologia_raw,ltn|mxp,10.0,19,0.5263157894736842,0.5263157894736842,1.0202625507753482
tipologia_raw,ltn|nap,4.0,2,2.0,2.0,2.8284271247461903
tipologia_raw,ltn|trn,2.0,6,0.3333333333333333,0.3333333333333333,0.816496580927726
tipologia_raw,ltn|tsf,0.0,6,0.0,0.0,0.0
tipologia_raw,man|bgy,3.0,20,0.15,0.15,0.3663475485325232
tipologia_raw,man|blq,7.0,14,0.5,0.5,0.8548504142651103
tipologia_raw,man|cia,2.0,10,0.2,0.2,0.4216370213557839
tipologia_raw,man|fco,0.0,6,0.0,0.0,0.0
tipologia_raw,man|mxp,5.0,18,0.2777777777777778,0.2777777777777778,0.5745131499601417
tipologia_raw,man|nap,1.0,2,0.5,1.0,
tipologia_raw,man|psa,0.0,9,0.0,0.0,0.0
tipologia_raw,man|trn,1.0,3,0.3333333333333333,0.5,0.7071067811865476
tipologia_raw,man|vce,3.0,5,0.6,0.6,0.5477225575051661
tipologia_raw,mba|bri,0.0,1,0.0,0.0,
tipologia_raw,mba|fco,0.0,4,0.0,0.0,0.0
tipologia_raw,mba|mxp,3.0,4,0.75,0.75,0.5
tipologia_raw,mct|mxp,0.0,1,0.0,0.0,
tipologia_raw,mct|nap,0.0,2,0.0,0.0,0.0
tipologia_raw,med|blq,0.0,1,0.0,0.0,
tipologia_raw,med|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,med|mxp,0.0,1,0.0,0.0,
tipologia_raw,mel|blq,0.0,1,0.0,0.0,
tipologia_raw,mel|fco,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,mel|mxp,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,mex|fco,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,mex|flr,0.0,1,0.0,0.0,
tipologia_raw,mhd|bgy,1.0,1,1.0,1.0,
tipologia_raw,mhd|fco,1.0,5,0.2,0.2,0.447213595499958
tipologia_raw,mhd|mxp,0.0,5,0.0,0.0,0.0
tipologia_raw,mhd|vce,1.0,1,1.0,1.0,
tipologia_raw,mia|bri,0.0,1,0.0,0.0,
tipologia_raw,mia|fco,1.0,11,0.09090909090909091,0.09090909090909091,0.30151134457776363
tipologia_raw,mia|flr,1.0,1,1.0,1.0,
tipologia_raw,mia|lin,2.0,1,2.0,2.0,
tipologia_raw,mia|mxp,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,mia|nap,0.0,1,0.0,0.0,
tipologia_raw,mji|fco,0.0,1,0.0,0.0,
tipologia_raw,mle|bgy,2.0,3,0.6666666666666666,0.6666666666666666,0.5773502691896258
tipologia_raw,mle|blq,1.0,4,0.25,0.25,0.5
tipologia_raw,mle|fco,2.0,7,0.2857142857142857,0.2857142857142857,0.7559289460184545
tipologia_raw,mle|lin,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,mle|mxp,10.0,23,0.43478260869565216,0.43478260869565216,0.5068698018697019
tipologia_raw,mle|pmo,0.0,1,0.0,0.0,
tipologia_raw,mle|psa,0.0,1,0.0,0.0,
tipologia_raw,mle|vce,2.0,3,0.6666666666666666,0.6666666666666666,0.5773502691896258
tipologia_raw,mle|vrn,0.0,2,0.0,0.0,0.0
tipologia_raw,mnl|fco,1.0,1,1.0,1.0,
tipologia_raw,mnl|mxp,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,mpm|fco,0.0,1,0.0,0.0,
tipologia_raw,mru|fco,0.0,4,0.0,0.0,0.0
tipologia_raw,mru|mxp,0.0,1,0.0,0.0,
tipologia_raw,mru|vce,1.0,1,1.0,1.0,
tipologia_raw,myr|mxp,0.0,1,0.0,0.0,
tipologia_raw,nav|mxp,1.0,1,1.0,1.0,
tipologia_raw,nbo|blq,0.0,1,0.0,0.0,
tipologia_raw,nbo|vce,0.0,1,0.0,0.0,
tipologia_raw,ncl|bgy,3.0,4,0.75,0.75,0.5
tipologia_raw,ncl|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,nos|mxp,1.0,1,1.0,1.0,
tipologia_raw,nrt|cta,0.0,1,0.0,0.0,
tipologia_raw,nrt|mxp,0.0,2,0.0,0.0,0.0
tipologia_raw,nrt|vce,1.0,1,1.0,1.0,
tipologia_raw,nsi|blq,0.0,1,0.0,0.0,
tipologia_raw,ord|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,ord|mxp,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,oua|blq,2.0,1,2.0,2.0,
tipologia_raw,oxb|blq,0.0,1,0.0,0.0,
tipologia_raw,pek|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,pek|mxp,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,per|mxp,,1,,,
tipologia_raw,pew|bgy,0.0,2,0.0,0.0,0.0
tipologia_raw,pew|fco,0.0,1,0.0,0.0,
tipologia_raw,pew|mxp,9.0,6,1.5,1.5,1.224744871391589
tipologia_raw,phl|fco,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,pkx|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,poa|lin,0.0,1,0.0,0.0,
tipologia_raw,prn|mxp,24.0,29,0.8275862068965517,0.8571428571428571,1.0440053112638317
tipologia_raw,pvg|fco,6.0,5,1.2,1.2,2.6832815729997477
tipologia_raw,pvg|mxp,6.0,2,3.0,3.0,2.8284271247461903
tipologia_raw,pvr|fco,0.0,1,0.0,0.0,
tipologia_raw,rak|bgy,6.0,7,0.8571428571428571,0.8571428571428571,1.864454471471609
tipologia_raw,rak|blq,1.0,1,1.0,1.0,
tipologia_raw,rak|cia,4.0,5,0.8,0.8,1.7888543819998317
tipologia_raw,rak|fco,0.0,3,0.0,0.0,0.0
tipologia_raw,rak|mxp,1.0,8,0.125,0.125,0.3535533905932738
tipologia_raw,rak|psa,2.0,3,0.6666666666666666,0.6666666666666666,0.5773502691896258
tipologia_raw,rec|mxp,0.0,1,0.0,0.0,
tipologia_raw,rmf|bgy,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,rmf|blq,0.0,1,0.0,0.0,
tipologia_raw,rmf|mxp,12.0,10,1.2,1.2,2.043961295567452
tipologia_raw,rmf|vrn,0.0,3,0.0,0.0,0.0
tipologia_raw,rmo|bgy,0.0,1,0.0,0.0,
tipologia_raw,rmo|blq,2.0,6,0.3333333333333333,0.3333333333333333,0.5163977794943223
tipologia_raw,rmo|fco,0.0,2,0.0,0.0,0.0
tipologia_raw,rmo|mxp,2.0,3,0.6666666666666666,0.6666666666666666,0.5773502691896258
tipologia_raw,rmo|pmf,0.0,1,0.0,0.0,
tipologia_raw,rmo|vrn,1.0,1,1.0,1.0,
tipologia_raw,ruh|fco,4.0,13,0.3076923076923077,0.3076923076923077,0.48038446141526137
tipologia_raw,ruh|mxp,0.0,2,0.0,0.0,0.0
tipologia_raw,ruh|nap,0.0,1,0.0,0.0,
tipologia_raw,ruh|vce,5.0,2,2.5,2.5,3.5355339059327378
tipologia_raw,saw|bgy,81.0,84,0.9642857142857143,0.9759036144578314,1.3432387472299732
tipologia_raw,saw|blq,33.0,33,1.0,1.0,1.5612494995995998
tipologia_raw,saw|fco,57.0,78,0.7307692307692307,0.7402597402597403,1.2711639651847206
tipologia_raw,saw|vce,2.0,14,0.14285714285714285,0.14285714285714285,0.36313651960128146
tipologia_raw,scl|mxp,0.0,1,0.0,0.0,
tipologia_raw,sdu|mxp,0.0,1,0.0,0.0,
tipologia_raw,sgn|fco,0.0,2,0.0,0.0,
tipologia_raw,sgn|mxp,0.0,1,0.0,0.0,
tipologia_raw,shj|bgy,5.0,15,0.3333333333333333,0.3333333333333333,0.6172133998483676
tipologia_raw,sin|fco,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,sin|mxp,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,sjj|fco,0.0,1,0.0,0.0,
tipologia_raw,skg|blq,1.0,2,0.5,0.5,0.7071067811865476
tipologia_raw,skg|fco,0.0,1,0.0,0.0,
tipologia_raw,skp|blq,1.0,4,0.25,0.25,0.5
tipologia_raw,skp|fco,6.0,11,0.5454545454545454,0.5454545454545454,1.507556722888818
tipologia_raw,skp|mxp,3.0,9,0.3333333333333333,0.3333333333333333,0.7071067811865476
tipologia_raw,skp|vce,3.0,7,0.42857142857142855,0.42857142857142855,0.5345224838248488
tipologia_raw,skt|bgy,0.0,1,0.0,0.0,
tipologia_raw,smf|mxp,0.0,1,0.0,0.0,
tipologia_raw,sof|blq,1.0,1,1.0,1.0,
tipologia_raw,spx|fco,0.0,8,0.0,0.0,0.0
tipologia_raw,spx|mxp,7.0,5,1.4,1.4,1.6733200530681511
tipologia_raw,ssa|mxp,1.0,1,1.0,1.0,
tipologia_raw,ssh|blq,5.0,8,0.625,0.625,0.5175491695067657
tipologia_raw,ssh|bri,0.0,1,0.0,0.0,
tipologia_raw,ssh|cta,1.0,3,0.3333333333333333,0.3333333333333333,0.5773502691896258
tipologia_raw,ssh|fco,11.0,13,0.8461538461538461,0.8461538461538461,1.143543749793731
tipologia_raw,ssh|mxp,40.0,48,0.8333333333333334,0.8333333333333334,0.9964475909040271
tipologia_raw,ssh|nap,5.0,3,1.6666666666666667,1.6666666666666667,2.8867513459481287
tipologia_raw,ssh|vce,2.0,5,0.4,0.4,0.5477225575051661
tipologia_raw,ssh|vrn,3.0,2,1.5,1.5,0.7071067811865476
